"","X","product.id","product.category","product.name","product.price","product.discount"
"38814",38814,"AP-38814","Fashion","Casula Shoes",122,0.03
"38815",38815,"AB-38815","Fashion","Running Shoes",56,0.04
"38816",38816,"XP-38816","Fashion","Formal Shoes",53,0.02
"38817",38817,"PQ-38817","Fashion","Sneakers",12,0.02
"38818",38818,"XP-38818","Fashion","Titak watch",228,0.02
"38819",38819,"CP-38819","Fashion","Fossil Watch",159,0.04
"38820",38820,"XP-38820","Fashion","T - Shirts",248,0.01
"38821",38821,"AP-38821","Fashion","Shirts",98,0.01
"38822",38822,"AB-38822","Fashion","Jeans",109,0.01
"38823",38823,"CP-38823","Fashion","Suits",21,0.03
"38824",38824,"PQ-38824","Fashion","Sports Wear",85,0.01
"38825",38825,"CP-38825","Fashion","Casula Shoes",122,0.02
"38826",38826,"OL-38826","Fashion","Running Shoes",56,0.01
"38827",38827,"CP-38827","Fashion","Formal Shoes",42,0.02
"38828",38828,"CP-38828","Fashion","Sneakers",15,0.02
"38829",38829,"OL-38829","Fashion","Titak watch",76,0.01
"38830",38830,"XP-38830","Fashion","Fossil Watch",79,0.04
"38831",38831,"XP-38831","Fashion","T - Shirts",124,0.02
"38832",38832,"OL-38832","Fashion","Shirts",196,0.05
"38833",38833,"XP-38833","Fashion","Jeans",72,0.03
"38834",38834,"PQ-38834","Fashion","Suits",54,0.05
"38835",38835,"PQ-38835","Fashion","Sports Wear",85,0.04
"38836",38836,"AB-38836","Fashion","Casula Shoes",122,0.05
"38837",38837,"AB-38837","Fashion","Running Shoes",56,0.01
"38838",38838,"RS-38838","Fashion","Formal Shoes",42,0.03
"38839",38839,"PQ-38839","Fashion","Sneakers",15,0.02
"38840",38840,"AP-38840","Fashion","Titak watch",76,0.02
"38841",38841,"PZ-38841","Fashion","Fossil Watch",159,0.03
"38842",38842,"AB-38842","Fashion","T - Shirts",49,0.04
"38843",38843,"AB-38843","Fashion","Shirts",39,0.05
"38844",38844,"CP-38844","Fashion","Jeans",218,0.04
"38845",38845,"CP-38845","Fashion","Suits",27,0.05
"38846",38846,"XP-38846","Fashion","Sports Wear",42,0.04
"38847",38847,"PQ-38847","Fashion","Casula Shoes",40,0.01
"38848",38848,"RS-38848","Fashion","Running Shoes",74,0.01
"38849",38849,"PQ-38849","Fashion","Formal Shoes",106,0.05
"38850",38850,"OL-38850","Fashion","Sneakers",31,0.03
"38851",38851,"PZ-38851","Fashion","Titak watch",114,0.05
"38852",38852,"CP-38852","Fashion","Fossil Watch",79,0.03
"38853",38853,"PQ-38853","Fashion","T - Shirts",49,0.02
"38854",38854,"AP-38854","Fashion","Shirts",49,0.05
"38855",38855,"XP-38855","Fashion","Jeans",109,0.02
"38856",38856,"PZ-38856","Fashion","Suits",54,0.01
"38857",38857,"AP-38857","Fashion","Sports Wear",28,0.01
"38858",38858,"PZ-38858","Fashion","Casula Shoes",122,0.05
"38859",38859,"CP-38859","Fashion","Running Shoes",224,0.04
"38860",38860,"CP-38860","Fashion","Formal Shoes",42,0.03
"38861",38861,"XP-38861","Fashion","Sneakers",20,0.04
"38862",38862,"PQ-38862","Fashion","Titak watch",228,0.02
"38863",38863,"PQ-38863","Fashion","Fossil Watch",31,0.05
"38864",38864,"PZ-38864","Fashion","T - Shirts",124,0.01
"38865",38865,"PZ-38865","Fashion","Shirts",98,0.01
"38866",38866,"XP-38866","Fashion","Jeans",43,0.01
"38867",38867,"RS-38867","Fashion","Suits",109,0.04
"38868",38868,"AB-38868","Fashion","Sports Wear",28,0.05
"38869",38869,"AP-38869","Fashion","Casula Shoes",24,0.01
"38870",38870,"XP-38870","Fashion","Running Shoes",224,0.02
"38871",38871,"CP-38871","Fashion","Formal Shoes",71,0.02
"38872",38872,"CP-38872","Fashion","Sneakers",15,0.04
"38873",38873,"OL-38873","Fashion","Titak watch",114,0.03
"38874",38874,"XP-38874","Fashion","Fossil Watch",53,0.01
"38875",38875,"AP-38875","Fashion","T - Shirts",124,0.01
"38876",38876,"RS-38876","Fashion","Shirts",39,0.03
"38877",38877,"AB-38877","Fashion","Jeans",109,0.01
"38878",38878,"AP-38878","Fashion","Suits",54,0.01
"38879",38879,"XP-38879","Fashion","Sports Wear",42,0.02
"38880",38880,"XP-38880","Fashion","Casula Shoes",40,0.01
"38881",38881,"RS-38881","Fashion","Running Shoes",74,0.05
"38882",38882,"XP-38882","Fashion","Formal Shoes",53,0.04
"38883",38883,"PQ-38883","Fashion","Sneakers",15,0.04
"38884",38884,"XP-38884","Fashion","Titak watch",45,0.01
"38885",38885,"AB-38885","Fashion","Fossil Watch",39,0.05
"38886",38886,"PZ-38886","Fashion","T - Shirts",82,0.03
"38887",38887,"RS-38887","Fashion","Shirts",39,0.01
"38888",38888,"RS-38888","Fashion","Jeans",72,0.03
"38889",38889,"AP-38889","Fashion","Suits",27,0.03
"38890",38890,"AB-38890","Fashion","Sports Wear",28,0.01
"38891",38891,"RS-38891","Fashion","Casula Shoes",30,0.01
"38892",38892,"RS-38892","Fashion","Running Shoes",224,0.03
"38893",38893,"PQ-38893","Fashion","Formal Shoes",213,0.02
"38894",38894,"CP-38894","Fashion","Sneakers",31,0.05
"38895",38895,"XP-38895","Fashion","Titak watch",45,0.01
"38896",38896,"OL-38896","Fashion","Fossil Watch",159,0.05
"38897",38897,"CP-38897","Fashion","T - Shirts",248,0.01
"38898",38898,"XP-38898","Fashion","Shirts",65,0.05
"38899",38899,"RS-38899","Fashion","Jeans",54,0.01
"38900",38900,"AP-38900","Fashion","Suits",21,0.02
"38901",38901,"PQ-38901","Fashion","Sports Wear",42,0.03
"38902",38902,"RS-38902","Fashion","Casula Shoes",24,0.05
"38903",38903,"PQ-38903","Fashion","Running Shoes",224,0.01
"38904",38904,"AB-38904","Fashion","Formal Shoes",71,0.04
"38905",38905,"CP-38905","Fashion","Sneakers",12,0.04
"38906",38906,"PQ-38906","Fashion","Titak watch",228,0.01
"38907",38907,"PZ-38907","Fashion","Fossil Watch",53,0.01
"38908",38908,"PQ-38908","Fashion","T - Shirts",62,0.04
"38909",38909,"AP-38909","Fashion","Shirts",49,0.04
"38910",38910,"OL-38910","Fashion","Jeans",43,0.02
"38911",38911,"PZ-38911","Fashion","Suits",109,0.04
"38912",38912,"AP-38912","Fashion","Sports Wear",21,0.05
"38913",38913,"AP-38913","Fashion","Casula Shoes",122,0.02
"38914",38914,"PZ-38914","Fashion","Running Shoes",224,0.01
"38915",38915,"XP-38915","Fashion","Formal Shoes",42,0.02
"38916",38916,"CP-38916","Fashion","Sneakers",62,0.05
"38917",38917,"PQ-38917","Fashion","Titak watch",114,0.01
"38918",38918,"AB-38918","Fashion","Fossil Watch",159,0.05
"38919",38919,"CP-38919","Fashion","T - Shirts",124,0.05
"38920",38920,"PZ-38920","Fashion","Shirts",65,0.03
"38921",38921,"OL-38921","Fashion","Jeans",72,0.05
"38922",38922,"CP-38922","Fashion","Suits",109,0.01
"38923",38923,"OL-38923","Fashion","Sports Wear",17,0.05
"38924",38924,"PZ-38924","Fashion","Casula Shoes",61,0.05
"38925",38925,"OL-38925","Fashion","Running Shoes",112,0.04
"38926",38926,"RS-38926","Fashion","Formal Shoes",213,0.04
"38927",38927,"PQ-38927","Fashion","Sneakers",31,0.02
"38928",38928,"XP-38928","Fashion","Titak watch",76,0.05
"38929",38929,"OL-38929","Fashion","Fossil Watch",31,0.04
"38930",38930,"PQ-38930","Fashion","T - Shirts",82,0.03
"38931",38931,"XP-38931","Fashion","Shirts",196,0.03
"38932",38932,"AP-38932","Fashion","Jeans",218,0.01
"38933",38933,"AP-38933","Fashion","Suits",21,0.05
"38934",38934,"PQ-38934","Fashion","Sports Wear",21,0.04
"38935",38935,"AB-38935","Fashion","Casula Shoes",40,0.01
"38936",38936,"PQ-38936","Fashion","Running Shoes",74,0.03
"38937",38937,"AP-38937","Fashion","Formal Shoes",106,0.04
"38938",38938,"CP-38938","Fashion","Sneakers",31,0.01
"38939",38939,"PQ-38939","Fashion","Titak watch",228,0.01
"38940",38940,"PQ-38940","Fashion","Fossil Watch",79,0.03
"38941",38941,"AB-38941","Fashion","T - Shirts",124,0.02
"38942",38942,"XP-38942","Fashion","Shirts",49,0.01
"38943",38943,"OL-38943","Fashion","Jeans",72,0.01
"38944",38944,"RS-38944","Fashion","Suits",36,0.05
"38945",38945,"CP-38945","Fashion","Sports Wear",17,0.01
"38946",38946,"AP-38946","Fashion","Casula Shoes",30,0.02
"38947",38947,"CP-38947","Fashion","Running Shoes",74,0.05
"38948",38948,"AP-38948","Fashion","Formal Shoes",106,0.01
"38949",38949,"XP-38949","Fashion","Sneakers",12,0.04
"38950",38950,"AB-38950","Fashion","Titak watch",76,0.02
"38951",38951,"OL-38951","Fashion","Fossil Watch",31,0.04
"38952",38952,"CP-38952","Fashion","T - Shirts",62,0.04
"38953",38953,"CP-38953","Fashion","Shirts",65,0.01
"38954",38954,"CP-38954","Fashion","Jeans",72,0.02
"38955",38955,"PQ-38955","Fashion","Suits",109,0.01
"38956",38956,"CP-38956","Fashion","Sports Wear",85,0.03
"38957",38957,"PZ-38957","Fashion","Casula Shoes",122,0.05
"38958",38958,"AP-38958","Fashion","Running Shoes",224,0.01
"38959",38959,"PZ-38959","Fashion","Formal Shoes",106,0.05
"38960",38960,"PQ-38960","Fashion","Sneakers",20,0.04
"38961",38961,"PQ-38961","Fashion","Titak watch",57,0.04
"38962",38962,"PQ-38962","Fashion","Fossil Watch",31,0.04
"38963",38963,"PZ-38963","Fashion","T - Shirts",62,0.02
"38964",38964,"OL-38964","Fashion","Shirts",49,0.03
"38965",38965,"RS-38965","Fashion","Jeans",109,0.03
"38966",38966,"AP-38966","Fashion","Suits",54,0.04
"38967",38967,"XP-38967","Fashion","Sports Wear",28,0.04
"38968",38968,"PZ-38968","Fashion","Casula Shoes",40,0.04
"38969",38969,"AB-38969","Fashion","Running Shoes",56,0.02
"38970",38970,"AB-38970","Fashion","Formal Shoes",106,0.05
"38971",38971,"PQ-38971","Fashion","Sneakers",12,0.02
"38972",38972,"RS-38972","Fashion","Titak watch",57,0.02
"38973",38973,"AP-38973","Fashion","Fossil Watch",79,0.02
"38974",38974,"CP-38974","Fashion","T - Shirts",49,0.02
"38975",38975,"CP-38975","Fashion","Shirts",65,0.04
"38976",38976,"PZ-38976","Fashion","Jeans",54,0.01
"38977",38977,"OL-38977","Fashion","Suits",54,0.02
"38978",38978,"RS-38978","Fashion","Sports Wear",21,0.03
"38979",38979,"PQ-38979","Fashion","Casula Shoes",122,0.03
"38980",38980,"RS-38980","Fashion","Running Shoes",112,0.01
"38981",38981,"RS-38981","Fashion","Formal Shoes",53,0.05
"38982",38982,"AP-38982","Fashion","Sneakers",12,0.01
"38983",38983,"RS-38983","Fashion","Titak watch",76,0.02
"38984",38984,"OL-38984","Fashion","Fossil Watch",31,0.02
"38985",38985,"XP-38985","Fashion","T - Shirts",248,0.01
"38986",38986,"AP-38986","Fashion","Shirts",65,0.05
"38987",38987,"AB-38987","Fashion","Jeans",109,0.04
"38988",38988,"CP-38988","Fashion","Suits",54,0.01
"38989",38989,"CP-38989","Fashion","Sports Wear",21,0.02
"38990",38990,"OL-38990","Fashion","Casula Shoes",122,0.05
"38991",38991,"XP-38991","Fashion","Running Shoes",112,0.05
"38992",38992,"OL-38992","Fashion","Formal Shoes",42,0.04
"38993",38993,"CP-38993","Fashion","Sneakers",31,0.01
"38994",38994,"RS-38994","Fashion","Titak watch",76,0.01
"38995",38995,"XP-38995","Fashion","Fossil Watch",39,0.03
"38996",38996,"PQ-38996","Fashion","T - Shirts",82,0.02
"38997",38997,"CP-38997","Fashion","Shirts",65,0.04
"38998",38998,"XP-38998","Fashion","Jeans",43,0.04
"38999",38999,"AB-38999","Fashion","Suits",54,0.04
"39000",39000,"AB-39000","Fashion","Sports Wear",28,0.02
"39001",39001,"PZ-39001","Fashion","Casula Shoes",122,0.04
"39002",39002,"XP-39002","Fashion","Running Shoes",74,0.04
"39003",39003,"CP-39003","Fashion","Formal Shoes",71,0.04
"39004",39004,"AB-39004","Fashion","Sneakers",12,0.01
"39005",39005,"XP-39005","Fashion","Titak watch",45,0.04
"39006",39006,"PZ-39006","Fashion","Fossil Watch",79,0.01
"39007",39007,"CP-39007","Fashion","T - Shirts",62,0.02
"39008",39008,"AP-39008","Fashion","Shirts",196,0.04
"39009",39009,"AB-39009","Fashion","Jeans",109,0.03
"39010",39010,"AB-39010","Fashion","Suits",36,0.05
"39011",39011,"AP-39011","Fashion","Sports Wear",21,0.03
"39012",39012,"AB-39012","Fashion","Casula Shoes",122,0.01
"39013",39013,"XP-39013","Fashion","Running Shoes",224,0.01
"39014",39014,"PZ-39014","Fashion","Formal Shoes",53,0.04
"39015",39015,"AB-39015","Fashion","Sneakers",15,0.05
"39016",39016,"PQ-39016","Fashion","Titak watch",45,0.03
"39017",39017,"CP-39017","Fashion","Fossil Watch",31,0.03
"39018",39018,"XP-39018","Fashion","T - Shirts",49,0.04
"39019",39019,"AB-39019","Fashion","Shirts",49,0.04
"39020",39020,"AP-39020","Fashion","Jeans",54,0.02
"39021",39021,"CP-39021","Fashion","Suits",109,0.04
"39022",39022,"OL-39022","Fashion","Sports Wear",17,0.02
"39023",39023,"XP-39023","Fashion","Casula Shoes",30,0.02
"39024",39024,"CP-39024","Fashion","Running Shoes",56,0.02
"39025",39025,"PZ-39025","Fashion","Formal Shoes",106,0.04
"39026",39026,"XP-39026","Fashion","Sneakers",31,0.05
"39027",39027,"XP-39027","Fashion","Titak watch",45,0.03
"39028",39028,"CP-39028","Fashion","Fossil Watch",79,0.04
"39029",39029,"CP-39029","Fashion","T - Shirts",124,0.01
"39030",39030,"RS-39030","Fashion","Shirts",196,0.02
"39031",39031,"OL-39031","Fashion","Jeans",72,0.01
"39032",39032,"PZ-39032","Fashion","Suits",27,0.04
"39033",39033,"PQ-39033","Fashion","Sports Wear",85,0.01
"39034",39034,"OL-39034","Fashion","Casula Shoes",61,0.03
"39035",39035,"PZ-39035","Fashion","Running Shoes",112,0.03
"39036",39036,"PQ-39036","Fashion","Formal Shoes",42,0.05
"39037",39037,"RS-39037","Fashion","Sneakers",31,0.03
"39038",39038,"AB-39038","Fashion","Titak watch",45,0.05
"39039",39039,"PZ-39039","Fashion","Fossil Watch",79,0.01
"39040",39040,"AP-39040","Fashion","T - Shirts",248,0.02
"39041",39041,"XP-39041","Fashion","Shirts",39,0.05
"39042",39042,"RS-39042","Fashion","Jeans",54,0.02
"39043",39043,"PQ-39043","Fashion","Suits",21,0.01
"39044",39044,"PZ-39044","Fashion","Sports Wear",42,0.04
"39045",39045,"AP-39045","Fashion","Casula Shoes",24,0.01
"39046",39046,"CP-39046","Fashion","Running Shoes",112,0.03
"39047",39047,"XP-39047","Fashion","Formal Shoes",213,0.02
"39048",39048,"AP-39048","Fashion","Sneakers",12,0.03
"39049",39049,"AP-39049","Fashion","Titak watch",76,0.05
"39050",39050,"XP-39050","Fashion","Fossil Watch",31,0.02
"39051",39051,"CP-39051","Fashion","T - Shirts",248,0.04
"39052",39052,"OL-39052","Fashion","Shirts",39,0.04
"39053",39053,"PZ-39053","Fashion","Jeans",109,0.02
"39054",39054,"PZ-39054","Fashion","Suits",109,0.02
"39055",39055,"AP-39055","Fashion","Sports Wear",21,0.02
"39056",39056,"AP-39056","Fashion","Casula Shoes",122,0.03
"39057",39057,"OL-39057","Fashion","Running Shoes",74,0.01
"39058",39058,"PQ-39058","Fashion","Formal Shoes",106,0.03
"39059",39059,"PQ-39059","Fashion","Sneakers",15,0.05
"39060",39060,"AP-39060","Fashion","Titak watch",76,0.02
"39061",39061,"PZ-39061","Fashion","Fossil Watch",159,0.03
"39062",39062,"PQ-39062","Fashion","T - Shirts",248,0.03
"39063",39063,"AB-39063","Fashion","Shirts",196,0.01
"39064",39064,"PQ-39064","Fashion","Jeans",109,0.02
"39065",39065,"OL-39065","Fashion","Suits",21,0.03
"39066",39066,"AP-39066","Fashion","Sports Wear",28,0.01
"39067",39067,"PQ-39067","Fashion","Casula Shoes",61,0.03
"39068",39068,"AP-39068","Fashion","Running Shoes",224,0.05
"39069",39069,"RS-39069","Fashion","Formal Shoes",53,0.05
"39070",39070,"AB-39070","Fashion","Sneakers",12,0.04
"39071",39071,"PZ-39071","Fashion","Titak watch",228,0.04
"39072",39072,"PQ-39072","Fashion","Fossil Watch",159,0.05
"39073",39073,"AP-39073","Fashion","T - Shirts",124,0.03
"39074",39074,"CP-39074","Fashion","Shirts",98,0.02
"39075",39075,"CP-39075","Fashion","Jeans",109,0.01
"39076",39076,"XP-39076","Fashion","Suits",21,0.05
"39077",39077,"OL-39077","Fashion","Sports Wear",42,0.03
"39078",39078,"OL-39078","Fashion","Casula Shoes",40,0.01
"39079",39079,"RS-39079","Fashion","Running Shoes",224,0.02
"39080",39080,"CP-39080","Fashion","Formal Shoes",53,0.04
"39081",39081,"CP-39081","Fashion","Sneakers",15,0.03
"39082",39082,"XP-39082","Fashion","Titak watch",76,0.05
"39083",39083,"AB-39083","Fashion","Fossil Watch",159,0.04
"39084",39084,"PZ-39084","Fashion","T - Shirts",82,0.03
"39085",39085,"AB-39085","Fashion","Shirts",98,0.03
"39086",39086,"AP-39086","Fashion","Jeans",72,0.03
"39087",39087,"PQ-39087","Fashion","Suits",21,0.04
"39088",39088,"CP-39088","Fashion","Sports Wear",85,0.03
"39089",39089,"XP-39089","Fashion","Casula Shoes",61,0.04
"39090",39090,"PQ-39090","Fashion","Running Shoes",56,0.05
"39091",39091,"OL-39091","Fashion","Formal Shoes",213,0.05
"39092",39092,"PQ-39092","Fashion","Sneakers",15,0.03
"39093",39093,"AP-39093","Fashion","Titak watch",114,0.01
"39094",39094,"RS-39094","Fashion","Fossil Watch",53,0.05
"39095",39095,"CP-39095","Fashion","T - Shirts",49,0.04
"39096",39096,"XP-39096","Fashion","Shirts",98,0.02
"39097",39097,"OL-39097","Fashion","Jeans",54,0.01
"39098",39098,"XP-39098","Fashion","Suits",109,0.01
"39099",39099,"RS-39099","Fashion","Sports Wear",28,0.05
"39100",39100,"PQ-39100","Fashion","Casula Shoes",40,0.02
"39101",39101,"AP-39101","Fashion","Running Shoes",74,0.01
"39102",39102,"XP-39102","Fashion","Formal Shoes",213,0.05
"39103",39103,"AP-39103","Fashion","Sneakers",31,0.05
"39104",39104,"XP-39104","Fashion","Titak watch",76,0.05
"39105",39105,"AP-39105","Fashion","Fossil Watch",79,0.02
"39106",39106,"OL-39106","Fashion","T - Shirts",82,0.02
"39107",39107,"AP-39107","Fashion","Shirts",196,0.01
"39108",39108,"AB-39108","Fashion","Jeans",43,0.04
"39109",39109,"OL-39109","Fashion","Suits",21,0.04
"39110",39110,"PQ-39110","Fashion","Sports Wear",28,0.05
"39111",39111,"OL-39111","Fashion","Casula Shoes",30,0.01
"39112",39112,"XP-39112","Fashion","Running Shoes",74,0.04
"39113",39113,"PQ-39113","Fashion","Formal Shoes",106,0.03
"39114",39114,"AP-39114","Fashion","Sneakers",20,0.01
"39115",39115,"AP-39115","Fashion","Titak watch",228,0.04
"39116",39116,"AP-39116","Fashion","Fossil Watch",53,0.01
"39117",39117,"OL-39117","Fashion","T - Shirts",82,0.02
"39118",39118,"PZ-39118","Fashion","Shirts",49,0.05
"39119",39119,"PQ-39119","Fashion","Jeans",43,0.04
"39120",39120,"CP-39120","Fashion","Suits",54,0.03
"39121",39121,"AB-39121","Fashion","Sports Wear",17,0.03
"39122",39122,"AB-39122","Fashion","Casula Shoes",122,0.05
"39123",39123,"RS-39123","Fashion","Running Shoes",74,0.01
"39124",39124,"AB-39124","Fashion","Formal Shoes",42,0.04
"39125",39125,"RS-39125","Fashion","Sneakers",12,0.03
"39126",39126,"OL-39126","Fashion","Titak watch",45,0.04
"39127",39127,"AB-39127","Fashion","Fossil Watch",53,0.03
"39128",39128,"AP-39128","Fashion","T - Shirts",49,0.01
"39129",39129,"PQ-39129","Fashion","Shirts",98,0.01
"39130",39130,"XP-39130","Fashion","Jeans",218,0.04
"39131",39131,"AB-39131","Fashion","Suits",109,0.05
"39132",39132,"OL-39132","Fashion","Sports Wear",85,0.01
"39133",39133,"RS-39133","Fashion","Casula Shoes",24,0.05
"39134",39134,"AP-39134","Fashion","Running Shoes",224,0.03
"39135",39135,"AP-39135","Fashion","Formal Shoes",71,0.05
"39136",39136,"XP-39136","Fashion","Sneakers",31,0.03
"39137",39137,"AB-39137","Fashion","Titak watch",45,0.03
"39138",39138,"AB-39138","Fashion","Fossil Watch",31,0.01
"39139",39139,"CP-39139","Fashion","T - Shirts",49,0.04
"39140",39140,"XP-39140","Fashion","Shirts",49,0.04
"39141",39141,"PQ-39141","Fashion","Jeans",54,0.03
"39142",39142,"RS-39142","Fashion","Suits",21,0.02
"39143",39143,"OL-39143","Fashion","Sports Wear",17,0.04
"39144",39144,"AB-39144","Fashion","Casula Shoes",40,0.03
"39145",39145,"PZ-39145","Fashion","Running Shoes",224,0.05
"39146",39146,"XP-39146","Fashion","Formal Shoes",106,0.02
"39147",39147,"XP-39147","Fashion","Sneakers",31,0.05
"39148",39148,"PZ-39148","Fashion","Titak watch",114,0.05
"39149",39149,"CP-39149","Fashion","Fossil Watch",79,0.04
"39150",39150,"AB-39150","Fashion","T - Shirts",49,0.01
"39151",39151,"AB-39151","Fashion","Shirts",49,0.03
"39152",39152,"OL-39152","Fashion","Jeans",218,0.01
"39153",39153,"PZ-39153","Fashion","Suits",21,0.01
"39154",39154,"RS-39154","Fashion","Sports Wear",28,0.01
"39155",39155,"AB-39155","Fashion","Casula Shoes",30,0.04
"39156",39156,"RS-39156","Fashion","Running Shoes",112,0.01
"39157",39157,"PQ-39157","Fashion","Formal Shoes",106,0.04
"39158",39158,"AP-39158","Fashion","Sneakers",62,0.03
"39159",39159,"OL-39159","Fashion","Titak watch",114,0.05
"39160",39160,"OL-39160","Fashion","Fossil Watch",79,0.01
"39161",39161,"CP-39161","Fashion","T - Shirts",82,0.01
"39162",39162,"AB-39162","Fashion","Shirts",196,0.01
"39163",39163,"PZ-39163","Fashion","Jeans",109,0.03
"39164",39164,"XP-39164","Fashion","Suits",109,0.03
"39165",39165,"PZ-39165","Fashion","Sports Wear",28,0.02
"39166",39166,"AP-39166","Fashion","Casula Shoes",122,0.02
"39167",39167,"AP-39167","Fashion","Running Shoes",224,0.05
"39168",39168,"PZ-39168","Fashion","Formal Shoes",106,0.03
"39169",39169,"AP-39169","Fashion","Sneakers",20,0.04
"39170",39170,"RS-39170","Fashion","Titak watch",228,0.03
"39171",39171,"RS-39171","Fashion","Fossil Watch",31,0.03
"39172",39172,"OL-39172","Fashion","T - Shirts",124,0.05
"39173",39173,"PQ-39173","Fashion","Shirts",49,0.04
"39174",39174,"RS-39174","Fashion","Jeans",54,0.04
"39175",39175,"AP-39175","Fashion","Suits",109,0.01
"39176",39176,"CP-39176","Fashion","Sports Wear",21,0.02
"39177",39177,"XP-39177","Fashion","Casula Shoes",40,0.03
"39178",39178,"RS-39178","Fashion","Running Shoes",112,0.05
"39179",39179,"CP-39179","Fashion","Formal Shoes",53,0.03
