order.id,order.date,order.priority,order.month
PQ-39116,2015-12-23,Medium,Dec
RS-39117,2015-12-22,Medium,Dec
XP-39118,2015-01-17,Medium,Jan
XP-39119,2015-09-08,Medium,Sep
PZ-39120,2015-01-31,Medium,Jan
PZ-39121,2015-07-29,Medium,Jul
OL-39122,2015-09-26,Medium,Sep
XP-39123,2015-06-03,Low,Jun
XP-39124,2015-06-03,Medium,Jun
PQ-39125,2015-08-20,High,Aug
OL-39126,2015-03-26,Medium,Mar
XP-39127,2015-09-04,Medium,Sep
AP-39128,2015-08-12,Medium,Aug
OL-39129,2015-11-21,Medium,Nov
AB-39130,2015-11-11,Medium,Nov
CP-39131,2015-04-16,Medium,Apr
OL-39132,2015-01-12,Medium,Jan
CP-39133,2015-04-18,Low,Apr
PQ-39134,2015-03-17,Medium,Mar
RS-39135,2015-05-03,Medium,May
AP-39136,2015-09-02,Medium,Sep
XP-39137,2015-07-25,Medium,Jul
PQ-39138,2015-01-12,Medium,Jan
PZ-39139,2015-05-06,Medium,May
PQ-39140,2015-12-24,Medium,Dec
RS-39141,2015-03-10,Medium,Mar
AB-39142,2015-01-25,Medium,Jan
OL-39143,2015-01-28,Medium,Jan
RS-39144,2015-05-26,Medium,May
OL-39145,2015-09-06,Medium,Sep
AB-39146,2015-03-13,Medium,Mar
AB-39147,2015-02-15,Medium,Feb
XP-39148,2015-05-11,Medium,May
PZ-39149,2015-11-09,Medium,Nov
PQ-39150,2015-10-22,Medium,Oct
XP-39151,2015-10-20,Medium,Oct
AB-39152,2015-04-07,Medium,Apr
OL-39153,2015-02-28,High,Feb
AB-39154,2015-10-06,High,Oct
PZ-39155,2015-07-28,High,Jul
AB-39156,2015-07-29,High,Jul
OL-39157,2015-04-22,Low,Apr
OL-39158,2015-06-11,Medium,Jun
RS-39159,2015-10-09,Medium,Oct
PQ-39160,2015-01-09,High,Jan
XP-39161,2015-04-06,Medium,Apr
PZ-39162,2015-04-30,Medium,Apr
XP-39163,2015-07-31,Medium,Jul
XP-39164,2015-06-15,Medium,Jun
CP-39165,2015-03-11,Medium,Mar
CP-39166,2015-02-10,Medium,Feb
AP-39167,2015-03-08,Medium,Mar
PZ-39168,2015-05-28,High,May
PQ-39169,2015-12-13,Medium,Dec
XP-39170,2015-10-12,Medium,Oct
RS-39171,2015-09-30,Medium,Sep
PQ-39172,2015-01-06,Medium,Jan
OL-39173,2015-07-31,Medium,Jul
XP-39174,2015-11-10,Medium,Nov
PZ-39175,2015-04-03,High,Apr
OL-39176,2015-07-26,Medium,Jul
AP-39177,2015-04-26,Medium,Apr
RS-39178,2015-01-11,High,Jan
CP-39179,2015-07-13,Medium,Jul
XP-39180,2015-02-27,Medium,Feb
PQ-39181,2015-02-20,Medium,Feb
PZ-39182,2015-06-07,High,Jun
RS-39183,2015-05-01,Medium,May
OL-39184,2015-07-14,Medium,Jul
XP-39185,2015-08-13,Medium,Aug
RS-39186,2015-10-12,Medium,Oct
RS-39187,2015-06-16,Low,Jun
PZ-39188,2015-11-01,Low,Nov
PZ-39189,2015-06-04,Medium,Jun
PZ-39190,2015-07-11,High,Jul
RS-39191,2015-03-28,Medium,Mar
AB-39192,2015-10-17,Medium,Oct
OL-39193,2015-02-16,Medium,Feb
AP-39194,2015-07-01,Medium,Jul
RS-39195,2015-11-19,Medium,Nov
PZ-39196,2015-03-20,Medium,Mar
PQ-39197,2015-12-19,Medium,Dec
AP-39198,2015-01-08,Medium,Jan
AP-39199,2015-10-07,Medium,Oct
CP-39200,2015-03-12,High,Mar
PZ-39201,2015-05-05,Medium,May
PQ-39202,2015-10-29,Medium,Oct
AP-39203,2015-11-21,High,Nov
XP-39204,2015-08-08,Medium,Aug
RS-39205,2015-10-19,Medium,Oct
PQ-39206,2015-03-25,Medium,Mar
PZ-39207,2015-06-19,Medium,Jun
XP-39208,2015-08-21,Medium,Aug
AB-39209,2015-08-16,High,Aug
AP-39210,2015-08-07,Medium,Aug
RS-39211,2015-03-06,Low,Mar
RS-39212,2015-08-16,Medium,Aug
AP-39213,2015-10-11,Medium,Oct
AB-39214,2015-10-30,Medium,Oct
PZ-39215,2015-11-17,Medium,Nov
AP-39216,2015-08-27,Medium,Aug
OL-39217,2015-04-03,Medium,Apr
PQ-39218,2015-04-10,Medium,Apr
PZ-39219,2015-12-28,Medium,Dec
AP-39220,2015-05-22,Low,May
RS-39221,2015-04-27,Medium,Apr
OL-39222,2015-08-31,Medium,Aug
CP-39223,2015-04-25,Medium,Apr
OL-39224,2015-10-13,Medium,Oct
RS-39225,2015-01-26,Medium,Jan
PZ-39226,2015-09-07,Medium,Sep
CP-39227,2015-08-18,Medium,Aug
OL-39228,2015-08-28,Medium,Aug
PZ-39229,2015-11-26,Medium,Nov
OL-39230,2015-01-27,Medium,Jan
OL-39231,2015-08-31,High,Aug
PZ-39232,2015-04-14,Medium,Apr
OL-39233,2015-12-10,Medium,Dec
OL-39234,2015-10-14,Medium,Oct
OL-39235,2015-12-09,High,Dec
AB-39236,2015-12-08,Medium,Dec
CP-39237,2015-01-10,Medium,Jan
CP-39238,2015-08-04,Medium,Aug
PZ-39239,2015-03-04,Medium,Mar
RS-39240,2015-10-21,Medium,Oct
AP-39241,2015-07-19,Medium,Jul
PZ-39242,2015-12-27,Medium,Dec
RS-39243,2015-07-11,Low,Jul
OL-39244,2015-05-10,Low,May
OL-39245,2015-09-08,Medium,Sep
XP-39246,2015-11-23,High,Nov
AP-39247,2015-08-14,High,Aug
PZ-39248,2015-10-10,Medium,Oct
XP-39249,2015-07-05,Medium,Jul
CP-39250,2015-06-14,Medium,Jun
AB-39251,2015-01-30,High,Jan
CP-39252,2015-08-18,High,Aug
RS-39253,2015-09-16,Medium,Sep
AB-39254,2015-04-19,Medium,Apr
XP-39255,2015-11-11,Medium,Nov
PQ-39256,2015-01-06,Low,Jan
AB-39257,2015-10-03,Medium,Oct
XP-39258,2015-05-28,Medium,May
OL-39259,2015-06-01,Medium,Jun
PZ-39260,2015-11-16,Medium,Nov
AB-39261,2015-11-20,High,Nov
AP-39262,2015-08-06,Medium,Aug
RS-39263,2015-08-19,Medium,Aug
PQ-39264,2015-01-16,Low,Jan
CP-39265,2015-10-07,High,Oct
CP-39266,2015-03-08,Medium,Mar
PZ-39267,2015-12-31,Medium,Dec
PQ-39268,2015-07-15,Medium,Jul
PQ-39269,2015-02-02,Medium,Feb
AP-39270,2015-01-11,High,Jan
PZ-39271,2015-09-28,Medium,Sep
AB-39272,2015-08-05,Medium,Aug
AB-39273,2015-08-25,High,Aug
OL-39274,2015-03-12,Medium,Mar
XP-39275,2015-08-18,Medium,Aug
AP-39276,2015-01-23,Medium,Jan
XP-39277,2015-05-07,Medium,May
OL-39278,2015-09-25,Medium,Sep
OL-39279,2015-10-10,Medium,Oct
PQ-39280,2015-08-05,Medium,Aug
PZ-39281,2015-11-18,Medium,Nov
PZ-39282,2015-04-30,Medium,Apr
CP-39283,2015-04-18,Medium,Apr
AB-39284,2015-12-31,Medium,Dec
PQ-39285,2015-02-24,Low,Feb
OL-39286,2015-02-17,Medium,Feb
RS-39287,2015-01-24,Medium,Jan
OL-39288,2015-06-28,Medium,Jun
XP-39289,2015-11-23,Medium,Nov
PZ-39290,2015-11-10,Medium,Nov
CP-39291,2015-12-19,Medium,Dec
PQ-39292,2015-10-03,High,Oct
PZ-39293,2015-06-04,Medium,Jun
PQ-39294,2015-01-24,Medium,Jan
AP-39295,2015-02-08,Medium,Feb
XP-39296,2015-12-18,High,Dec
XP-39297,2015-12-26,High,Dec
AP-39298,2015-01-09,Medium,Jan
CP-39299,2015-06-10,Low,Jun
PZ-39300,2015-12-24,Medium,Dec
PQ-39301,2015-12-03,Medium,Dec
AB-39302,2015-02-23,High,Feb
AP-39303,2015-06-28,Medium,Jun
AB-39304,2015-02-04,Low,Feb
AP-39305,2015-12-05,Medium,Dec
AP-39306,2015-05-25,Low,May
CP-39307,2015-01-19,High,Jan
CP-39308,2015-09-09,Medium,Sep
PQ-39309,2015-03-22,Medium,Mar
CP-39310,2015-02-25,Medium,Feb
PZ-39311,2015-11-29,Medium,Nov
RS-39312,2015-06-02,Medium,Jun
OL-39313,2015-11-16,Medium,Nov
OL-39314,2015-11-03,Medium,Nov
CP-39315,2015-08-19,Low,Aug
PQ-39316,2015-09-11,Medium,Sep
PQ-39317,2015-05-31,Medium,May
PZ-39318,2015-01-16,High,Jan
XP-39319,2015-03-14,Medium,Mar
XP-39320,2015-08-13,Medium,Aug
CP-39321,2015-09-23,High,Sep
AP-39322,2015-02-21,Medium,Feb
CP-39323,2015-10-17,Medium,Oct
PQ-39324,2015-04-18,Medium,Apr
PZ-39325,2015-10-16,Medium,Oct
AP-39326,2015-05-13,Medium,May
XP-39327,2015-04-25,Medium,Apr
CP-39328,2015-06-06,Medium,Jun
AP-39329,2015-09-24,Medium,Sep
CP-39330,2015-03-25,High,Mar
CP-39331,2015-08-22,Medium,Aug
PQ-39332,2015-09-06,High,Sep
PQ-39333,2015-02-13,High,Feb
AB-39334,2015-01-11,Medium,Jan
XP-39335,2015-11-18,Low,Nov
XP-39336,2015-10-02,High,Oct
CP-39337,2015-11-30,Medium,Nov
RS-39338,2015-12-16,Medium,Dec
PZ-39339,2015-07-12,High,Jul
AB-39340,2015-09-10,Medium,Sep
RS-39341,2015-08-17,Medium,Aug
PQ-39342,2015-07-23,Medium,Jul
OL-39343,2015-01-29,Medium,Jan
OL-39344,2015-04-04,Medium,Apr
RS-39345,2015-04-22,High,Apr
CP-39346,2015-05-16,Low,May
OL-39347,2015-12-06,Medium,Dec
PQ-39348,2015-08-05,Medium,Aug
CP-39349,2015-08-07,Medium,Aug
OL-39350,2015-05-09,Medium,May
AP-39351,2015-06-12,High,Jun
AP-39352,2015-05-17,Medium,May
CP-39353,2015-07-22,High,Jul
RS-39354,2015-11-26,Medium,Nov
PQ-39355,2015-03-17,High,Mar
AP-39356,2015-05-31,High,May
OL-39357,2015-05-08,Medium,May
AB-39358,2015-09-07,High,Sep
PZ-39359,2015-11-22,Medium,Nov
OL-39360,2015-02-07,Medium,Feb
XP-39361,2015-03-15,Medium,Mar
OL-39362,2015-03-06,Low,Mar
AP-39363,2015-03-19,Medium,Mar
CP-39364,2015-08-18,High,Aug
AP-39365,2015-07-13,High,Jul
XP-39366,2015-03-09,Medium,Mar
AP-39367,2015-12-28,Medium,Dec
XP-39368,2015-10-27,Medium,Oct
AB-39369,2015-09-09,Medium,Sep
PZ-39370,2015-12-25,Medium,Dec
CP-39371,2015-10-28,Medium,Oct
AB-39372,2015-12-05,Medium,Dec
PZ-39373,2015-08-06,Medium,Aug
OL-39374,2015-06-22,Medium,Jun
XP-39375,2015-06-25,Low,Jun
XP-39376,2015-11-12,Medium,Nov
RS-39377,2015-12-30,High,Dec
XP-39378,2015-06-26,Medium,Jun
RS-39379,2015-01-30,Medium,Jan
XP-39380,2015-03-13,High,Mar
CP-39381,2015-04-11,Medium,Apr
PZ-39382,2015-08-24,Medium,Aug
AB-39383,2015-01-15,Medium,Jan
RS-39384,2015-02-07,Medium,Feb
PQ-39385,2015-12-21,Medium,Dec
AP-39386,2015-09-18,Medium,Sep
AP-39387,2015-04-26,Medium,Apr
PZ-39388,2015-04-23,Medium,Apr
PZ-39389,2015-09-06,Medium,Sep
OL-39390,2015-08-20,High,Aug
OL-39391,2015-02-19,Medium,Feb
AP-39392,2015-05-06,High,May
XP-39393,2015-05-21,High,May
XP-39394,2015-05-10,Medium,May
PZ-39395,2015-07-03,Medium,Jul
XP-39396,2015-01-29,Medium,Jan
PZ-39397,2015-07-05,Medium,Jul
AP-39398,2015-07-28,Medium,Jul
CP-39399,2015-05-09,Medium,May
PZ-39400,2015-12-22,Medium,Dec
AP-39401,2015-09-14,Medium,Sep
XP-39402,2015-04-14,Low,Apr
PQ-39403,2015-12-30,Medium,Dec
XP-39404,2015-10-13,Medium,Oct
XP-39405,2015-10-24,Medium,Oct
RS-39406,2015-11-23,Medium,Nov
XP-39407,2015-07-09,Medium,Jul
AB-39408,2015-04-15,Medium,Apr
XP-39409,2015-10-10,High,Oct
XP-39410,2015-03-07,Low,Mar
PZ-39411,2015-02-10,High,Feb
RS-39412,2015-03-25,Medium,Mar
AP-39413,2015-05-14,High,May
AP-39414,2015-07-01,Medium,Jul
AB-39415,2015-11-03,Medium,Nov
PZ-39416,2015-09-30,High,Sep
CP-39417,2015-10-04,Medium,Oct
CP-39418,2015-07-26,Medium,Jul
XP-39419,2015-01-03,Medium,Jan
PZ-39420,2015-05-08,Medium,May
RS-39421,2015-03-31,High,Mar
AP-39422,2015-12-18,Medium,Dec
CP-39423,2015-06-19,Medium,Jun
XP-39424,2015-03-28,Medium,Mar
XP-39425,2015-07-29,Low,Jul
AP-39426,2015-01-25,Medium,Jan
RS-39427,2015-11-15,Medium,Nov
CP-39428,2015-02-19,High,Feb
CP-39429,2015-09-24,Medium,Sep
CP-39430,2015-12-14,Medium,Dec
RS-39431,2015-05-09,Medium,May
AP-39432,2015-09-03,Medium,Sep
PQ-39433,2015-03-17,Medium,Mar
AB-39434,2015-04-14,Medium,Apr
XP-39435,2015-11-08,High,Nov
RS-39436,2015-05-03,Medium,May
CP-39437,2015-05-02,Medium,May
PZ-39438,2015-01-31,Low,Jan
AB-39439,2015-04-20,Medium,Apr
PZ-39440,2015-09-30,Medium,Sep
OL-39441,2015-09-25,Medium,Sep
CP-39442,2015-09-28,Medium,Sep
PQ-39443,2015-06-20,Medium,Jun
PZ-39444,2015-12-30,Medium,Dec
PQ-39445,2015-07-06,Medium,Jul
PZ-39446,2015-10-18,Medium,Oct
AB-39447,2015-07-03,Medium,Jul
RS-39448,2015-09-18,Medium,Sep
XP-39449,2015-01-24,Medium,Jan
AB-39450,2015-04-03,High,Apr
PZ-39451,2015-10-13,High,Oct
RS-39452,2015-01-07,High,Jan
XP-39453,2015-11-16,Medium,Nov
AP-39454,2015-02-20,Medium,Feb
PQ-39455,2015-10-27,Medium,Oct
AP-39456,2015-01-09,Medium,Jan
CP-39457,2015-12-22,High,Dec
RS-39458,2015-04-20,High,Apr
RS-39459,2015-02-15,Medium,Feb
XP-39460,2015-04-29,High,Apr
OL-39461,2015-12-18,High,Dec
RS-39462,2015-07-31,Medium,Jul
CP-39463,2015-05-29,Medium,May
AP-39464,2015-08-30,Medium,Aug
CP-39465,2015-09-25,Medium,Sep
AB-39466,2015-02-03,Low,Feb
CP-39467,2015-05-15,Medium,May
XP-39468,2015-08-05,Medium,Aug
PZ-39469,2015-11-13,Medium,Nov
PZ-39470,2015-06-01,Medium,Jun
PZ-39471,2015-08-14,Medium,Aug
AP-39472,2015-03-03,Medium,Mar
OL-39473,2015-05-07,High,May
CP-39474,2015-11-06,Medium,Nov
OL-39475,2015-03-23,Medium,Mar
AB-39476,2015-06-19,Medium,Jun
OL-39477,2015-02-05,Medium,Feb
PZ-39478,2015-09-19,Medium,Sep
XP-39479,2015-03-01,Medium,Mar
CP-39480,2015-10-13,Medium,Oct
AP-39481,2015-12-09,Medium,Dec
PZ-39482,2015-06-10,Low,Jun
XP-39483,2015-02-08,Medium,Feb
PQ-39484,2015-02-06,Medium,Feb
AP-39485,2015-06-30,Medium,Jun
AP-39486,2015-01-15,Medium,Jan
OL-39487,2015-03-27,Medium,Mar
OL-39488,2015-04-13,Medium,Apr
PQ-39489,2015-05-27,Medium,May
XP-39490,2015-03-12,Medium,Mar
AP-39491,2015-04-26,Medium,Apr
RS-39492,2015-12-02,Medium,Dec
PQ-39493,2015-12-26,High,Dec
PZ-39494,2015-03-20,Medium,Mar
PQ-39495,2015-03-17,Medium,Mar
XP-39496,2015-01-18,Medium,Jan
RS-39497,2015-06-24,Medium,Jun
PQ-39498,2015-09-01,High,Sep
AB-39499,2015-06-14,High,Jun
CP-39500,2015-07-12,Medium,Jul
XP-39501,2015-05-30,Medium,May
XP-39502,2015-04-28,Medium,Apr
PZ-39503,2015-02-22,Medium,Feb
OL-39504,2015-01-09,Medium,Jan
AP-39505,2015-07-21,Medium,Jul
OL-39506,2015-09-09,Medium,Sep
RS-39507,2015-03-19,Medium,Mar
PQ-39508,2015-06-15,Medium,Jun
CP-39509,2015-12-22,Medium,Dec
OL-39510,2015-10-10,High,Oct
PQ-39511,2015-04-25,Medium,Apr
OL-39512,2015-03-14,Medium,Mar
PQ-39513,2015-08-24,Medium,Aug
CP-39514,2015-04-26,High,Apr
CP-39515,2015-11-29,Medium,Nov
AB-39516,2015-03-09,Medium,Mar
CP-39517,2015-12-07,Medium,Dec
AB-39518,2015-06-10,Medium,Jun
PZ-39519,2015-12-10,Medium,Dec
CP-39520,2015-06-06,Medium,Jun
CP-39521,2015-09-24,Low,Sep
AB-39522,2015-07-30,Medium,Jul
XP-39523,2015-09-23,Medium,Sep
CP-39524,2015-08-30,High,Aug
PZ-39525,2015-07-19,Medium,Jul
RS-39526,2015-06-06,Medium,Jun
CP-39527,2015-04-03,Medium,Apr
RS-39528,2015-04-17,High,Apr
AP-39529,2015-11-18,High,Nov
AB-39530,2015-05-10,High,May
PQ-39531,2015-10-25,Low,Oct
XP-39532,2015-04-19,Medium,Apr
AB-39533,2015-10-29,Medium,Oct
AB-39534,2015-02-10,High,Feb
PQ-39535,2015-08-26,Medium,Aug
XP-39536,2015-10-02,High,Oct
PQ-39537,2015-09-22,Medium,Sep
PQ-39538,2015-06-29,Medium,Jun
OL-39539,2015-10-30,High,Oct
PQ-39540,2015-12-06,Medium,Dec
CP-39541,2015-01-09,Medium,Jan
OL-39542,2015-01-08,High,Jan
PQ-39543,2015-04-02,Medium,Apr
CP-39544,2015-04-29,Medium,Apr
RS-39545,2015-11-12,Medium,Nov
PZ-39546,2015-07-05,Low,Jul
RS-39547,2015-07-17,Medium,Jul
OL-39548,2015-11-10,Low,Nov
AB-39549,2015-09-08,Medium,Sep
RS-39550,2015-12-18,Medium,Dec
PZ-39551,2015-07-16,Medium,Jul
RS-39552,2015-02-18,Low,Feb
XP-39553,2015-09-28,Medium,Sep
AP-39554,2015-05-16,Medium,May
CP-39555,2015-05-14,High,May
CP-39556,2015-04-24,Medium,Apr
AB-39557,2015-07-15,Medium,Jul
PZ-39558,2015-08-16,High,Aug
OL-39559,2015-01-06,Medium,Jan
PQ-39560,2015-10-27,Medium,Oct
CP-39561,2015-02-20,Medium,Feb
XP-39562,2015-07-17,Medium,Jul
PQ-39563,2015-11-19,Medium,Nov
AP-39564,2015-03-13,Medium,Mar
PQ-39565,2015-08-24,Medium,Aug
XP-39566,2015-11-03,Medium,Nov
PZ-39567,2015-01-31,Medium,Jan
PQ-39568,2015-08-13,Medium,Aug
RS-39569,2015-01-11,Medium,Jan
XP-39570,2015-07-25,Medium,Jul
OL-39571,2015-11-01,Medium,Nov
PZ-39572,2015-01-23,Medium,Jan
CP-39573,2015-03-01,Low,Mar
AP-39574,2015-02-17,Medium,Feb
AB-39575,2015-02-01,Medium,Feb
OL-39576,2015-12-21,Medium,Dec
AB-39577,2015-05-18,Medium,May
AB-39578,2015-06-23,Medium,Jun
CP-39579,2015-02-24,Medium,Feb
PQ-39580,2015-06-29,Medium,Jun
RS-39581,2015-11-08,Medium,Nov
XP-39582,2015-07-06,Medium,Jul
RS-39583,2015-07-20,Medium,Jul
AP-39584,2015-01-31,Medium,Jan
AP-39585,2015-11-14,Medium,Nov
XP-39586,2015-05-11,Medium,May
AB-39587,2015-03-13,Medium,Mar
CP-39588,2015-10-15,Medium,Oct
PQ-39589,2015-08-25,Medium,Aug
OL-39590,2015-10-08,Medium,Oct
RS-39591,2015-11-14,High,Nov
OL-39592,2015-11-17,Medium,Nov
OL-39593,2015-04-03,Medium,Apr
PZ-39594,2015-03-31,High,Mar
AB-39595,2015-01-26,Low,Jan
XP-39596,2015-07-15,Low,Jul
AB-39597,2015-03-25,Medium,Mar
AB-39598,2015-01-03,Medium,Jan
AB-39599,2015-10-03,Low,Oct
AP-39600,2015-08-27,Low,Aug
OL-39601,2015-09-18,Medium,Sep
PZ-39602,2015-02-11,Medium,Feb
CP-39603,2015-08-25,Medium,Aug
CP-39604,2015-12-19,High,Dec
CP-39605,2015-06-06,Medium,Jun
XP-39606,2015-01-09,Medium,Jan
OL-39607,2015-05-18,Medium,May
OL-39608,2015-01-29,Medium,Jan
RS-39609,2015-01-24,Medium,Jan
AP-39610,2015-07-13,Low,Jul
AB-39611,2015-06-11,Medium,Jun
AB-39612,2015-10-29,Medium,Oct
XP-39613,2015-03-12,Medium,Mar
PQ-39614,2015-12-20,Medium,Dec
PZ-39615,2015-08-07,Medium,Aug
PQ-39616,2015-05-23,High,May
OL-39617,2015-01-20,Medium,Jan
PQ-39618,2015-05-17,Medium,May
CP-39619,2015-02-18,Low,Feb
AP-39620,2015-08-03,Medium,Aug
XP-39621,2015-04-14,Medium,Apr
RS-39622,2015-07-08,Medium,Jul
AP-39623,2015-06-23,Medium,Jun
OL-39624,2015-06-18,Medium,Jun
XP-39625,2015-02-16,Low,Feb
AP-39626,2015-04-15,Medium,Apr
AP-39627,2015-04-21,Medium,Apr
OL-39628,2015-05-18,High,May
AB-39629,2015-12-15,High,Dec
PZ-39630,2015-04-12,Medium,Apr
XP-39631,2015-01-06,High,Jan
PQ-39632,2015-03-19,Medium,Mar
PQ-39633,2015-07-29,Medium,Jul
PZ-39634,2015-02-13,Medium,Feb
PZ-39635,2015-10-09,Medium,Oct
XP-39636,2015-01-12,High,Jan
PQ-39637,2015-05-16,Medium,May
RS-39638,2015-05-08,Medium,May
OL-39639,2015-08-06,High,Aug
AB-39640,2015-01-02,Medium,Jan
XP-39641,2015-11-07,Medium,Nov
PQ-39642,2015-03-25,Medium,Mar
XP-39643,2015-09-19,Medium,Sep
CP-39644,2015-09-04,Medium,Sep
PQ-39645,2015-11-15,Medium,Nov
RS-39646,2015-05-15,Medium,May
XP-39647,2015-06-03,Medium,Jun
XP-39648,2015-09-03,Medium,Sep
OL-39649,2015-10-05,Medium,Oct
PQ-39650,2015-09-04,Medium,Sep
AB-39651,2015-03-30,Medium,Mar
CP-39652,2015-03-10,Medium,Mar
AP-39653,2015-01-12,Medium,Jan
PQ-39654,2015-08-04,Medium,Aug
XP-39655,2015-04-01,Medium,Apr
PZ-39656,2015-02-04,Medium,Feb
PQ-39657,2015-07-03,Medium,Jul
AP-39658,2015-10-18,Medium,Oct
PQ-39659,2015-02-05,Medium,Feb
XP-39660,2015-12-28,Medium,Dec
CP-39661,2015-06-05,Medium,Jun
PQ-39662,2015-05-09,Medium,May
PQ-39663,2015-10-02,High,Oct
RS-39664,2015-11-28,Medium,Nov
PQ-39665,2015-04-29,High,Apr
OL-39666,2015-02-12,Medium,Feb
CP-39667,2015-01-08,High,Jan
OL-39668,2015-04-24,High,Apr
AP-39669,2015-03-22,Medium,Mar
PZ-39670,2015-09-06,Medium,Sep
RS-39671,2015-02-21,Medium,Feb
OL-39672,2015-03-20,Medium,Mar
CP-39673,2015-06-21,Medium,Jun
OL-39674,2015-07-30,Medium,Jul
OL-39675,2015-03-29,Low,Mar
OL-39676,2015-01-24,Medium,Jan
PZ-39677,2015-02-11,Medium,Feb
PZ-39678,2015-09-12,Medium,Sep
PQ-39679,2015-11-02,Medium,Nov
PZ-39680,2015-11-23,Medium,Nov
PQ-39681,2015-04-14,Medium,Apr
PQ-39682,2015-06-10,Medium,Jun
PQ-39683,2015-12-28,Medium,Dec
AB-39684,2015-06-14,Medium,Jun
OL-39685,2015-01-15,Medium,Jan
PQ-39686,2015-05-16,High,May
XP-39687,2015-07-18,Medium,Jul
XP-39688,2015-03-07,Medium,Mar
PZ-39689,2015-11-18,Medium,Nov
RS-39690,2015-04-16,Medium,Apr
RS-39691,2015-11-03,Medium,Nov
PQ-39692,2015-04-25,High,Apr
PQ-39693,2015-11-12,Medium,Nov
CP-39694,2015-02-28,Medium,Feb
XP-39695,2015-11-05,Medium,Nov
PZ-39696,2015-04-24,Medium,Apr
RS-39697,2015-09-19,High,Sep
OL-39698,2015-06-12,Medium,Jun
XP-39699,2015-01-17,Low,Jan
CP-39700,2015-07-24,Medium,Jul
PQ-39701,2015-01-23,Medium,Jan
AP-39702,2015-01-19,Medium,Jan
CP-39703,2015-09-11,Medium,Sep
AP-39704,2015-02-01,Medium,Feb
OL-39705,2015-06-27,Medium,Jun
OL-39706,2015-03-24,Medium,Mar
XP-39707,2015-05-12,Medium,May
AB-39708,2015-04-02,High,Apr
XP-39709,2015-09-17,Low,Sep
CP-39710,2015-04-18,Medium,Apr
PZ-39711,2015-05-10,Medium,May
XP-39712,2015-11-09,Medium,Nov
PZ-39713,2015-06-14,Medium,Jun
OL-39714,2015-10-12,Medium,Oct
XP-39715,2015-03-01,Medium,Mar
PQ-39716,2015-09-14,Medium,Sep
OL-39717,2015-03-31,Medium,Mar
PZ-39718,2015-12-12,Medium,Dec
XP-39719,2015-11-26,Medium,Nov
RS-39720,2015-01-19,Medium,Jan
OL-39721,2015-07-15,Medium,Jul
AB-39722,2015-12-24,Medium,Dec
AP-39723,2015-01-21,Low,Jan
RS-39724,2015-04-10,Medium,Apr
AB-39725,2015-05-11,Medium,May
AB-39726,2015-07-14,Medium,Jul
RS-39727,2015-11-03,Medium,Nov
AP-39728,2015-01-26,Medium,Jan
AP-39729,2015-03-20,High,Mar
AP-39730,2015-07-01,Medium,Jul
AB-39731,2015-03-09,High,Mar
PZ-39732,2015-11-14,Medium,Nov
CP-39733,2015-06-14,Medium,Jun
PZ-39734,2015-10-15,Medium,Oct
PQ-39735,2015-06-02,Medium,Jun
PQ-39736,2015-08-28,Medium,Aug
CP-39737,2015-11-08,Medium,Nov
PZ-39738,2015-11-20,Medium,Nov
AB-39739,2015-12-31,Medium,Dec
XP-39740,2015-01-17,Medium,Jan
PQ-39741,2015-03-22,Medium,Mar
PQ-39742,2015-03-10,Medium,Mar
AB-39743,2015-08-17,High,Aug
AB-39744,2015-08-09,Low,Aug
AB-39745,2015-10-23,Low,Oct
PQ-39746,2015-05-12,High,May
AP-39747,2015-06-04,High,Jun
RS-39748,2015-03-20,Medium,Mar
CP-39749,2015-12-26,Medium,Dec
OL-39750,2015-05-18,Medium,May
XP-39751,2015-05-22,Medium,May
CP-39752,2015-09-18,Medium,Sep
RS-39753,2015-08-18,High,Aug
PZ-39754,2015-02-15,High,Feb
RS-39755,2015-10-21,Medium,Oct
XP-39756,2015-10-29,Medium,Oct
PZ-39757,2015-08-06,High,Aug
AB-39758,2015-06-30,Medium,Jun
OL-39759,2015-05-16,Medium,May
OL-39760,2015-11-10,High,Nov
CP-39761,2015-04-01,Medium,Apr
CP-39762,2015-05-25,Medium,May
PZ-39763,2015-03-09,Medium,Mar
XP-39764,2015-09-21,Medium,Sep
PQ-39765,2015-10-20,Medium,Oct
CP-39766,2015-10-08,Medium,Oct
AP-39767,2015-11-29,High,Nov
AP-39768,2015-11-18,High,Nov
RS-39769,2015-01-24,Medium,Jan
CP-39770,2015-03-12,High,Mar
AP-39771,2015-05-02,Low,May
CP-39772,2015-07-19,High,Jul
CP-39773,2015-12-07,Medium,Dec
OL-39774,2015-06-18,Medium,Jun
PZ-39775,2015-12-23,Medium,Dec
CP-39776,2015-07-17,High,Jul
AB-39777,2015-04-23,Medium,Apr
XP-39778,2015-12-31,Medium,Dec
XP-39779,2015-03-16,High,Mar
PQ-39780,2015-05-16,Low,May
XP-39781,2015-02-06,High,Feb
OL-39782,2015-02-19,High,Feb
CP-39783,2015-02-17,High,Feb
OL-39784,2015-04-14,Medium,Apr
PZ-39785,2015-02-01,Medium,Feb
RS-39786,2015-11-30,Medium,Nov
PZ-39787,2015-04-22,High,Apr
PQ-39788,2015-09-15,Medium,Sep
AP-39789,2015-02-06,Medium,Feb
XP-39790,2015-08-05,Medium,Aug
OL-39791,2015-05-08,High,May
